,0
364,MED13L
365,GADD45B
366,PPIF
367,EPB41L5
368,GEMIN5
369,CLMN
370,FHL1
371,"LOC100288617
"
372,TMEM164
373,SLC10A3
374,EIF4G1
375,LOC100288092
376,PELI1
377,NEAT1
378,FFAR2
379,TSEN2
380,ELOVL2
381,LOC100506870
382,"LINC01213
"
383,ENO2
384,RFPL3S
385,CSGALNACT2
386,GNAI2
387,CEBPB
388,DBN1
389,ASNSD1
390,LOC100505497
391,DOK7
392,PSTPIP2
393,CISH
394,ARL4A
395,DEPTOR
396,KIF21A
397,TRIB2
398,ARHGEF26
399,SOCS2
400,BMPER
401,PODXL
402,C4ORF19
403,LINC00886
404,CALR
405,DSN1
406,JAG2
407,TSPYL5
408,CAMK2N1
409,DDHD1
410,BMF
411,ARMCX2
412,TST
413,ZBTB11
414,FAIM3
415,PPP1R3D
416,RLN2
417,GLA
418,NPY5R
419,ITGA2
420,RARA
421,SMOX
422,SDK2
423,MAP4K5
424,LINC00936
425,KLF10
426,C5AR2
427,ISG20
428,SLK
429,SPIN1
430,PRR5-ARHGAP8
431,TIPARP
432,TMEM120B
433,CTR9
434,CA2
435,MGME1
436,FGFBP2
437,FGF13
438,VEGFA
439,PLOD2
440,AMMECR1
441,MYOF
442,SLC12A2
443,SLITRK4
444,WISP2
445,PARP9
446,TMEM170B
447,RND1
448,SOX2
449,ALYREF
450,ANKRD29
451,RASD1
452,CDH26
453,GADD45A
454,LRIG3
455,PPIL4
456,C3ORF70
457,CYP1A1
458,AREG
459,KITLG
460,ASB13
461,MXI1
462,CYP1B1
463,RERG
464,HEY2
465,FAM83B
466,TET2
467,NBPF1
468,HTR1E
469,FPGT
470,FAM198B
471,LMTK3
472,BCAS3
473,MXD1
474,RASA4
475,ZNF185
476,SETX
477,MCEE
478,FHL2
479,ID1
480,EGLN3
481,ENOX1
482,SIAH2
483,EDEM3
484,CXXC5
485,RBM24
486,WFS1
487,KCNN4
488,SEMA3C
489,S1PR3
490,NRIP1
491,FDFT1
492,ARL13B
493,FJX1
494,JADE2
495,MBD4
496,SOX9
497,PLEC
498,RAB11FIP1
499,CLIP4
500,IL6ST
501,TFPI
502,TRMT11
503,KIAA0907
504,ZFAND3
505,HSD17B11
506,KCTD6
507,RIPK4
508,ZNF750
509,PGLYRP2
510,JAK2
511,LOC93622
512,PRDM6
513,GLUL
514,CAV1
515,SMIM5
516,GATSL3
517,RBBP8
518,TMEM243
519,SLITRK6
520,GAB2
521,PGBD5
522,TLR5
523,FAM60A
524,FRK
525,OTUD6B
526,VPS37A
527,IL20
528,ARMCX3
529,TMPRSS3
530,BOLA1
531,PKIB
532,C1ORF226
533,SGK3
534,SNX24
535,LONRF2
536,SETP4
537,PANK1
538,FANCL
539,FSIP1
540,PPM1K
541,GRHL2
542,GJA1
543,ELF5
544,C8ORF46
545,UHRF2
546,PLAT
547,SIDT2
548,THOC5
549,SLC26A2
550,FUT8-AS1
551,OPN3
552,TCF7L1
553,STK17A
554,SLC9A3R1
555,HS3ST3A1
556,WSB1
557,PRLR
558,COL12A1
559,KIF16B
560,THSD4
561,UBE2T
562,CALCR
563,HIF1A
564,SPOCD1
565,KDM7A
566,IER5L
567,GLTP
568,RNF43
569,SLC25A10
570,PUM2
571,KIF3A
572,MSMB
573,TMED8
574,EHHADH
575,NTN4
576,PXN
577,REL
578,ARF6
579,CYP4F11
580,PGR
581,CERK
582,DIRAS2
583,SHOC2
584,C6ORF141
585,DEGS2
586,SCG5
587,SLC22A5
588,TMA16
589,MYB
590,NBEA
591,RAMP3
592,NXNL2
593,FNIP2
594,ASB9
595,SMTNL2
596,EGR1
597,EPS15
598,TNFSF10
599,PFKFB3
