,0
181,HSPB8
182,SLC7A5
183,VAMP8
184,FAM96B
185,PHB2
186,GRB14
187,RPS27
188,C6ORF211
189,TUBA1A
190,S100A7
191,HIST1H2AC
192,KLHDC2
193,CSDE1
194,SLC38A1
195,AMIGO2
196,ITGAV
197,CD164
198,GBAS
199,CDK2AP1
200,DSTN
201,NME1-NME2
202,TKT
203,BANF1
204,SNRNP25
205,GREB1
206,FTH1P5
207,PNP
208,MLPH
209,EPB41L4A-AS1
210,HMGN3
211,CDH3
212,TUFT1
213,MAL2
214,CRELD2
215,CA12
216,ZFP36L2
217,SLC3A2
218,MAPK6
219,NDUFB9
220,HMCN1
221,SIAH2
222,CCT8
223,GTF2IP1
224,CXXC5
225,TOMM5
226,DRG1
227,CDKN1B
228,HMGN1
229,PTP4A1
230,SNHG1
231,ENO1
232,SUMO2
233,MRFAP1L1
234,PABPC3
235,MGST1
236,MRPS23
237,NPY1R
238,SMIM14
239,UBE2S
240,NOP58
241,BASP1
242,B2M
243,DDR1
244,FAM174A
245,PNRC1
246,PPIF
247,RNASEH2A
248,HSPH1
249,CYC1
250,S100A11
251,PRELID1
252,MORF4L1
253,PSMD8
254,NME1
255,GABARAP
256,C17ORF58
257,IMP4
258,MANSC1
259,TMEM150C
260,HILPDA
261,KRT8
262,SNRPB
263,HSP90B1
264,TSKU
265,TCEAL1
266,ZNF217
267,SLC38A2
268,PMP22
269,ISOC1
270,S100A10
271,CCT7
272,ADIRF
273,MIR21
274,UBE2C
275,MB
276,ABHD17C
277,MRPL16
278,PSMC3
279,PSMB5
280,CDKN3
281,HLA-C
282,CS
283,TMEM205
284,TMEM106C
285,TACSTD2
286,PRKAR1A
287,PRDX5
288,MYO6
289,IARS
290,DYNLT3
291,GNG10
292,USP32P2
293,USMG5
294,RNF11
295,REEP5
296,RAB31
297,C20ORF24
298,CTSD
299,SELT
300,EIF4A1
301,PPP1R3C
302,MANF
303,SEC61G
304,RPLP1
305,TMEM64
306,KARS
307,SGMS1
308,MRPS17
309,YBX1
310,RPS15
311,TXNIP
312,POLR2G
313,ANXA2
314,MRPL15
315,TSPYL4
316,GPR160
317,DNAJC1
318,COA4
319,SLC26A2
320,SRM
321,ATP9A
322,PSMB7
323,CCT3
324,EIF4A2
325,EEF2
326,ARL6IP1
327,RPS13
328,SLC12A2
329,SNRPD2
330,FKBP4
331,TUBB3
332,ID1
333,RBL2
334,AGR2
335,NUP107
336,RPS25
337,HSPB1
338,PTPLA
339,PPP3CA
340,UBE2T
341,SRP9
342,C12ORF57
343,GSTM3
344,MRPS24
345,CCT2
346,EGR3
347,ATP5E
348,CKS1B
349,HIST1H3H
350,CD63
351,BCAS3
352,HSP90AB1
353,FDFT1
354,TUBB6
355,TUBB4B
356,FBL
357,DSP
358,ID2
359,H1F0
360,ID3
361,DTX3L
362,S100A9
363,DDX39A
364,PSME1
365,CLU
366,BTG1
367,PHB
368,SNRPG
369,ASAH1
370,ISG15
371,GATA3
372,CD24
373,ADRM1
374,SEC13
375,WSB2
376,RMND1
377,CEBPB
378,PRSS23
379,NBPF14
380,SUMF1
381,PSMB3
382,GPRC5A
383,SH3YL1
384,RUVBL1
385,CD99
386,DPM1
387,SRSF2
388,TUBB
389,MYEOV2
390,SYTL5
391,PRDX1
392,GOLPH3
393,VMP1
394,BAG3
395,MORF4
396,FBP1
397,NDUFB1
398,C1QBP
399,DNAJA1
400,IER5
401,NME7
402,VDAC2
403,KYNU
404,PPT1
405,NOL11
406,CCNG2
407,AIMP2
408,COX2
409,CCT5
410,TUBA1C
411,APPBP2
412,BAMBI
413,LDOC1
414,NDUFS3
415,ACSL3
416,TFF1
417,CAPNS1
418,ANK3
419,SCP2
420,TXNRD1
421,NPTN
422,SF3B5
423,LDHA
424,GLO1
425,SLC35A1
