,0
308,MARCH8
309,CENPF
310,PSMB1
311,SLC7A11
312,ZNF273
313,PVRL1
314,SAT1
315,HMGB1
316,DENR
317,SNAI2
318,WDFY1
319,PPP1CA
320,CLEC2B
321,FLNA
322,KRT8P12
323,HSP90AA1
324,CXCL14
325,CDK4
326,SEC14L2
327,MYNN
328,XAB1
329,SFRS5
330,C17ORF37
331,ADH6
332,ERH
333,RHOXF2
334,CRAT
335,GABARAP
336,SYNGR2
337,TRABD
338,CEBPD
339,C11ORF48
340,C16ORF61
341,LENG8
342,C1R
343,FOXA2
344,RPLP1
345,ITGA6
346,PTPN14
347,VRK1
348,C16ORF5
349,MRPL9
350,SIRPA
351,SPAG8
352,MCM7
353,GPR87
354,TRIM66
355,PROCR
356,TRIM29
357,KIAA0280
358,CASP1
359,CAT
360,FST
361,FBXO44
362,AHSA1
363,SLC38A3
364,PTPRCAP
365,HLA-C
366,CLIC1
367,MGC71993
368,FRAS1
369,AURKA
370,JAG1
371,REPS1
372,KRT20
373,CD109
374,PGAM1
375,TM4SF1
376,EXOC6B
377,PPP1R15A
378,ARHGDIB
379,HMGN2
380,MT1E
381,NUDT12
382,COQ10A
383,PGK1
384,SLC2A1
385,ZYX
386,RTTN
387,TRAK2
388,PTGFRN
389,EGFR
390,RPL22L1
391,EIF4A3
392,PYGL
393,ZNF607
394,LIMK2
395,LGALS3BP
396,KIAA0174
397,EIF3I
398,MTM1
399,CD163
400,DGKA
401,HIST2H2AC
402,JUNB
403,"LOC727738
"
404,SP100
405,DSP
406,PTMA
407,PIGM
408,PARVA
409,TPX2
410,ITGA2
411,FAS
412,BANF1
413,TUBA1A
414,ZNF654
415,SERPINE1
416,KLF10
417,HIST2H2AA3
418,SLK
419,CHRNA4
420,PPT1
421,TMED2
422,RHBDF2
423,MTSS1
424,GJB3
425,KIAA0182
426,MAP4
427,PPFIA4
428,VEGFA
429,CXCR7
430,FBN1
431,XIST
432,TBC1D8
433,AIFM1
434,WISP2
435,MKI67
436,CBY1
437,PPM2C
438,PARP9
439,LOC653566
440,MAD2L1
441,LEPROTL1
442,C1ORF43
443,LEPREL1
444,SNW1
445,KIAA0040
446,TNFRSF10D
447,NQO1
448,HOXA2
449,GADD45A
450,ZCCHC8
451,PDLIM1
452,PKP1
453,IGFBP5
454,PPP1R13L
455,HOMER3
456,UPP1
457,MRCL3
458,YWHAH
459,PTPN13
460,INPP5D
461,GRIA2
462,GABBR1
463,GRIK1
464,TXNDC5
465,EGR2
466,PTPRZ1
467,SSR2
468,RUSC2
469,STXBP6
470,FAT
471,IARS2
472,CLDN7
473,FCRL4
474,ZNF185
475,CSE1L
476,HADHB
477,C7ORF24
478,HECA
479,ATG7
480,MICALL1
481,TMBIM1
482,SESN2
483,XTP3TPA
484,RAVER2
485,WASF3
486,SULT1A1
487,PAM
488,UPK1B
489,PBX3
490,EXT2
491,EHF
492,RSAD2
493,SLC22A15
494,LAMC2
495,C14ORF119
496,NMD3
497,RPA2
498,DSG3
499,MAP4K4
500,OSBPL10
501,CD38
502,RFXDC2
503,IGBP1
504,DKFZP586H2123
505,MAP4K2
506,HLA-B
507,S100A14
508,MCM3
509,SEPHS2
510,UBB
511,SLPI
512,JAK2
513,MSH6
514,FRMD4B
515,HADHA
516,NCF2
517,PRNP
518,SNHG3-RCC1
519,DUSP7
520,S100A10
521,ZFP41
522,GRHPR
523,CCL23
524,MORC3
525,SDCCAG10
526,KIAA0753
527,RGL2
528,MYO5A
529,REG1B
530,CDCP1
531,ATP6V1C2
532,RAB38
533,URLC9
534,LOC91431
535,COX10
536,MOCS2
537,TNFRSF9
538,GJA1
539,TRIB1
540,NDUFS5
541,ZNF341
542,HERC6
543,FAM83D
544,TMPRSS11E
545,TIMM17A
546,PLAC8
547,LAMC1
548,MPZL1
549,PSME1
550,DSE
551,MEA1
552,SPAG5
553,TOMM40
554,MUTYH
555,CALML3
556,DCBLD2
557,FSTL1
558,EXOC4
559,EFHD1
560,CRNN
561,ANXA8L2
562,E2F1
563,GDI2
564,MSN
565,DSC3
566,UBE2T
567,TIMM9
568,BICD2
569,RTKN
570,CDH13
571,TACSTD1
572,KIF3A
573,IDH2
574,LAMB3
575,PIN4
576,HAS3
577,MYO10
578,TJAP1
579,PAR-SN
580,GPR98
581,PSMC5
582,ELL2
583,CENPL
584,ASNS
585,FAT2
586,RWDD1
587,ITGAV
588,SLC2A9
589,STARD9
590,FLJ20035
591,PHLDB2
592,LAMA3
593,GCLC
594,ITGA3
595,SLC3A2
596,EIF1
597,EGR1
598,ANLN
599,EPS15
